"formula","CoreID","presence","Incubation_Temp","A_priori_CUE","n"
"C24H40O10","45C_5",1,"45C","Low",8
"C24H40O10","45C_6",1,"45C","High",8
"C24H40O10","45C_7",1,"45C","High",8
"C24H40O10","45C_8",1,"45C","Low",8
"C23H40O13","15C_1",1,"15C","High",8
"C23H40O13","15C_2",1,"15C","Low",8
"C23H40O13","15C_3",1,"15C","Low",8
"C23H40O13","15C_4",1,"15C","High",8
"C23H40O13","15C_5",1,"15C","Low",8
"C23H40O13","15C_6",1,"15C","High",8
"C23H40O13","15C_7",1,"15C","High",8
"C23H40O13","15C_8",1,"15C","Low",8
"C23H40O13","25C_1",1,"25C","High",8
"C23H40O13","25C_2",1,"25C","Low",8
"C23H40O13","25C_3",1,"25C","Low",8
"C23H40O13","25C_4",1,"25C","High",8
"C23H40O13","25C_5",1,"25C","Low",8
"C23H40O13","25C_6",1,"25C","High",8
"C23H40O13","25C_7",1,"25C","High",8
"C23H40O13","25C_8",1,"25C","Low",8
"C23H40O13","45C_1",1,"45C","High",8
"C23H40O13","45C_2",1,"45C","Low",8
"C23H40O13","45C_3",1,"45C","Low",8
"C23H40O13","45C_4",1,"45C","High",8
"C23H40O13","45C_5",1,"45C","Low",8
"C23H40O13","45C_6",1,"45C","High",8
"C23H40O13","45C_7",1,"45C","High",8
"C23H40O13","45C_8",1,"45C","Low",8
"C27H40O10","15C_1",1,"15C","High",8
"C27H40O10","15C_2",1,"15C","Low",8
"C27H40O10","15C_3",1,"15C","Low",8
"C27H40O10","15C_4",1,"15C","High",8
"C27H40O10","15C_5",1,"15C","Low",8
"C27H40O10","15C_6",1,"15C","High",8
"C27H40O10","15C_7",1,"15C","High",8
"C27H40O10","15C_8",1,"15C","Low",8
"C27H40O10","25C_1",1,"25C","High",8
"C27H40O10","25C_2",1,"25C","Low",8
"C27H40O10","25C_3",1,"25C","Low",8
"C27H40O10","25C_4",1,"25C","High",8
"C27H40O10","25C_5",1,"25C","Low",8
"C27H40O10","25C_6",1,"25C","High",8
"C27H40O10","25C_7",1,"25C","High",8
"C27H40O10","25C_8",1,"25C","Low",8
"C27H40O10","45C_1",1,"45C","High",7
"C27H40O10","45C_2",1,"45C","Low",8
"C27H40O10","45C_3",1,"45C","Low",8
"C27H40O10","45C_4",1,"45C","High",7
"C27H40O10","45C_5",1,"45C","Low",8
"C27H40O10","45C_6",1,"45C","High",7
"C27H40O10","45C_7",1,"45C","High",7
"C27H40O10","45C_8",1,"45C","Low",8
"C25H44O9","15C_1",1,"15C","High",8
"C25H44O9","15C_2",1,"15C","Low",8
"C25H44O9","15C_3",1,"15C","Low",8
"C25H44O9","15C_4",1,"15C","High",8
"C25H44O9","15C_5",1,"15C","Low",8
"C25H44O9","15C_6",1,"15C","High",8
"C25H44O9","15C_7",1,"15C","High",8
"C25H44O9","15C_8",1,"15C","Low",8
"C25H44O9","25C_1",1,"25C","High",8
"C25H44O9","25C_2",1,"25C","Low",8
"C25H44O9","25C_3",1,"25C","Low",8
"C25H44O9","25C_4",1,"25C","High",8
"C25H44O9","25C_5",1,"25C","Low",8
"C25H44O9","25C_6",1,"25C","High",8
"C25H44O9","25C_7",1,"25C","High",8
"C25H44O9","25C_8",1,"25C","Low",8
"C25H44O9","45C_1",1,"45C","High",8
"C25H44O9","45C_2",1,"45C","Low",8
"C25H44O9","45C_3",1,"45C","Low",8
"C25H44O9","45C_4",1,"45C","High",8
"C25H44O9","45C_5",1,"45C","Low",8
"C25H44O9","45C_6",1,"45C","High",8
"C25H44O9","45C_7",1,"45C","High",8
"C25H44O9","45C_8",1,"45C","Low",8
"C24H44O12","15C_1",1,"15C","High",8
"C24H44O12","15C_2",1,"15C","Low",8
"C24H44O12","15C_3",1,"15C","Low",8
"C24H44O12","15C_4",1,"15C","High",8
"C24H44O12","15C_5",1,"15C","Low",8
"C24H44O12","15C_6",1,"15C","High",8
"C24H44O12","15C_7",1,"15C","High",8
"C24H44O12","15C_8",1,"15C","Low",8
"C24H44O12","25C_1",1,"25C","High",7
"C24H44O12","25C_3",1,"25C","Low",7
"C24H44O12","25C_4",1,"25C","High",7
"C24H44O12","25C_5",1,"25C","Low",7
"C24H44O12","25C_6",1,"25C","High",7
"C24H44O12","25C_7",1,"25C","High",7
"C24H44O12","25C_8",1,"25C","Low",7
"C24H44O12","45C_1",1,"45C","High",6
"C24H44O12","45C_2",1,"45C","Low",8
"C24H44O12","45C_3",1,"45C","Low",8
"C24H44O12","45C_4",1,"45C","High",6
"C24H44O12","45C_5",1,"45C","Low",8
"C24H44O12","45C_6",1,"45C","High",6
"C24H44O12","45C_7",1,"45C","High",6
"C24H44O12","45C_8",1,"45C","Low",8
"C28H44O9","15C_1",1,"15C","High",8
"C28H44O9","15C_2",1,"15C","Low",8
"C28H44O9","15C_3",1,"15C","Low",8
"C28H44O9","15C_4",1,"15C","High",8
"C28H44O9","15C_5",1,"15C","Low",8
"C28H44O9","15C_6",1,"15C","High",8
"C28H44O9","15C_7",1,"15C","High",8
"C28H44O9","15C_8",1,"15C","Low",8
"C28H44O9","25C_1",1,"25C","High",8
"C28H44O9","25C_2",1,"25C","Low",8
"C28H44O9","25C_3",1,"25C","Low",8
"C28H44O9","25C_4",1,"25C","High",8
"C28H44O9","25C_5",1,"25C","Low",8
"C28H44O9","25C_6",1,"25C","High",8
"C28H44O9","25C_7",1,"25C","High",8
"C28H44O9","25C_8",1,"25C","Low",8
"C28H44O9","45C_1",1,"45C","High",8
"C28H44O9","45C_2",1,"45C","Low",8
"C28H44O9","45C_3",1,"45C","Low",8
"C28H44O9","45C_4",1,"45C","High",8
"C28H44O9","45C_5",1,"45C","Low",8
"C28H44O9","45C_6",1,"45C","High",8
"C28H44O9","45C_7",1,"45C","High",8
"C28H44O9","45C_8",1,"45C","Low",8
"C26H48O8","25C_3",1,"25C","Low",3
"C26H48O8","25C_8",1,"25C","Low",3
"C26H48O8","45C_2",1,"45C","Low",4
"C26H48O8","45C_3",1,"45C","Low",4
"C25H48O11","15C_1",1,"15C","High",4
"C25H48O11","15C_4",1,"15C","High",4
"C25H48O11","15C_6",1,"15C","High",4
"C25H48O11","15C_7",1,"15C","High",4
"C25H48O11","25C_4",1,"25C","High",3
"C25H48O11","25C_6",1,"25C","High",3
"C25H48O11","25C_7",1,"25C","High",3
"C25H48O11","45C_1",1,"45C","High",4
"C25H48O11","45C_2",1,"45C","Low",4
"C25H48O11","45C_3",1,"45C","Low",4
"C25H48O11","45C_4",1,"45C","High",4
"C25H48O11","45C_5",1,"45C","Low",4
"C25H48O11","45C_6",1,"45C","High",4
"C25H48O11","45C_7",1,"45C","High",4
"C25H48O11","45C_8",1,"45C","Low",4
"C25H35O11N1","15C_1",1,"15C","High",4
"C25H35O11N1","15C_2",1,"15C","Low",4
"C25H35O11N1","15C_3",1,"15C","Low",4
"C25H35O11N1","15C_4",1,"15C","High",4
"C25H35O11N1","15C_5",1,"15C","Low",4
"C25H35O11N1","15C_6",1,"15C","High",4
"C25H35O11N1","15C_7",1,"15C","High",4
"C25H35O11N1","15C_8",1,"15C","Low",4
"C25H35O11N1","25C_1",1,"25C","High",4
"C25H35O11N1","25C_2",1,"25C","Low",4
"C25H35O11N1","25C_3",1,"25C","Low",4
"C25H35O11N1","25C_4",1,"25C","High",4
"C25H35O11N1","25C_5",1,"25C","Low",4
"C25H35O11N1","25C_6",1,"25C","High",4
"C25H35O11N1","25C_7",1,"25C","High",4
"C25H35O11N1","25C_8",1,"25C","Low",4
"C25H35O11N1","45C_1",1,"45C","High",4
"C25H35O11N1","45C_2",1,"45C","Low",4
"C25H35O11N1","45C_3",1,"45C","Low",4
"C25H35O11N1","45C_4",1,"45C","High",4
"C25H35O11N1","45C_5",1,"45C","Low",4
"C25H35O11N1","45C_6",1,"45C","High",4
"C25H35O11N1","45C_7",1,"45C","High",4
"C25H35O11N1","45C_8",1,"45C","Low",4
"C26H39O10N1","15C_1",1,"15C","High",4
"C26H39O10N1","15C_2",1,"15C","Low",4
"C26H39O10N1","15C_3",1,"15C","Low",4
"C26H39O10N1","15C_4",1,"15C","High",4
"C26H39O10N1","15C_5",1,"15C","Low",4
"C26H39O10N1","15C_6",1,"15C","High",4
"C26H39O10N1","15C_7",1,"15C","High",4
"C26H39O10N1","15C_8",1,"15C","Low",4
"C26H39O10N1","25C_1",1,"25C","High",4
"C26H39O10N1","25C_3",1,"25C","Low",3
"C26H39O10N1","25C_4",1,"25C","High",4
"C26H39O10N1","25C_5",1,"25C","Low",3
"C26H39O10N1","25C_6",1,"25C","High",4
"C26H39O10N1","25C_7",1,"25C","High",4
"C26H39O10N1","25C_8",1,"25C","Low",3
"C26H39O10N1","45C_1",1,"45C","High",4
"C26H39O10N1","45C_2",1,"45C","Low",4
"C26H39O10N1","45C_3",1,"45C","Low",4
"C26H39O10N1","45C_4",1,"45C","High",4
"C26H39O10N1","45C_5",1,"45C","Low",4
"C26H39O10N1","45C_6",1,"45C","High",4
"C26H39O10N1","45C_7",1,"45C","High",4
"C26H39O10N1","45C_8",1,"45C","Low",4
"C24H43O9N1","45C_8",1,"45C","Low",5
"C22H22O15","15C_3",1,"15C","Low",3
"C22H22O15","15C_5",1,"15C","Low",3
"C22H22O15","15C_8",1,"15C","Low",3
"C26H22O12","15C_1",1,"15C","High",4
"C26H22O12","15C_2",1,"15C","Low",4
"C26H22O12","15C_3",1,"15C","Low",4
"C26H22O12","15C_4",1,"15C","High",4
"C26H22O12","15C_5",1,"15C","Low",4
"C26H22O12","15C_6",1,"15C","High",4
"C26H22O12","15C_7",1,"15C","High",4
"C26H22O12","15C_8",1,"15C","Low",4
"C26H22O12","25C_1",1,"25C","High",4
"C26H22O12","25C_2",1,"25C","Low",4
"C26H22O12","25C_3",1,"25C","Low",4
"C26H22O12","25C_4",1,"25C","High",4
"C26H22O12","25C_5",1,"25C","Low",4
"C26H22O12","25C_6",1,"25C","High",4
"C26H22O12","25C_7",1,"25C","High",4
"C26H22O12","25C_8",1,"25C","Low",4
"C26H22O12","45C_1",1,"45C","High",4
"C26H22O12","45C_2",1,"45C","Low",4
"C26H22O12","45C_3",1,"45C","Low",4
"C26H22O12","45C_4",1,"45C","High",4
"C26H22O12","45C_5",1,"45C","Low",4
"C26H22O12","45C_6",1,"45C","High",4
"C26H22O12","45C_7",1,"45C","High",4
"C26H22O12","45C_8",1,"45C","Low",4
"C24H26O11","15C_1",1,"15C","High",8
"C24H26O11","15C_2",1,"15C","Low",8
"C24H26O11","15C_3",1,"15C","Low",8
"C24H26O11","15C_4",1,"15C","High",8
"C24H26O11","15C_5",1,"15C","Low",8
"C24H26O11","15C_6",1,"15C","High",8
"C24H26O11","15C_7",1,"15C","High",8
"C24H26O11","15C_8",1,"15C","Low",8
"C24H26O11","25C_1",1,"25C","High",8
"C24H26O11","25C_2",1,"25C","Low",8
"C24H26O11","25C_3",1,"25C","Low",8
"C24H26O11","25C_4",1,"25C","High",8
"C24H26O11","25C_5",1,"25C","Low",8
"C24H26O11","25C_6",1,"25C","High",8
"C24H26O11","25C_7",1,"25C","High",8
"C24H26O11","25C_8",1,"25C","Low",8
"C24H26O11","45C_1",1,"45C","High",8
"C24H26O11","45C_2",1,"45C","Low",8
"C24H26O11","45C_3",1,"45C","Low",8
"C24H26O11","45C_4",1,"45C","High",8
"C24H26O11","45C_5",1,"45C","Low",8
"C24H26O11","45C_6",1,"45C","High",8
"C24H26O11","45C_7",1,"45C","High",8
"C24H26O11","45C_8",1,"45C","Low",8
"C23H26O14","15C_1",1,"15C","High",5
"C23H26O14","15C_2",1,"15C","Low",4
"C23H26O14","15C_3",1,"15C","Low",4
"C23H26O14","15C_4",1,"15C","High",5
"C23H26O14","15C_5",1,"15C","Low",4
"C23H26O14","15C_6",1,"15C","High",5
"C23H26O14","15C_7",1,"15C","High",5
"C23H26O14","15C_8",1,"15C","Low",4
"C23H26O14","25C_1",1,"25C","High",4
"C23H26O14","25C_2",1,"25C","Low",4
"C23H26O14","25C_3",1,"25C","Low",4
"C23H26O14","25C_4",1,"25C","High",4
"C23H26O14","25C_5",1,"25C","Low",4
"C23H26O14","25C_6",1,"25C","High",4
"C23H26O14","25C_7",1,"25C","High",4
"C23H26O14","25C_8",1,"25C","Low",4
"C23H26O14","45C_1",1,"45C","High",4
"C23H26O14","45C_2",1,"45C","Low",4
"C23H26O14","45C_3",1,"45C","Low",4
"C23H26O14","45C_4",1,"45C","High",4
"C23H26O14","45C_5",1,"45C","Low",4
"C23H26O14","45C_6",1,"45C","High",4
"C23H26O14","45C_7",1,"45C","High",4
"C23H26O14","45C_8",1,"45C","Low",4
"C21H30O13","15C_1",1,"15C","High",8
"C21H30O13","15C_2",1,"15C","Low",8
"C21H30O13","15C_3",1,"15C","Low",8
"C21H30O13","15C_4",1,"15C","High",8
"C21H30O13","15C_5",1,"15C","Low",8
"C21H30O13","15C_6",1,"15C","High",8
"C21H30O13","15C_7",1,"15C","High",8
"C21H30O13","15C_8",1,"15C","Low",8
"C21H30O13","25C_2",1,"25C","Low",8
"C21H30O13","25C_3",1,"25C","Low",8
"C21H30O13","25C_4",1,"25C","High",7
"C21H30O13","25C_5",1,"25C","Low",8
"C21H30O13","25C_6",1,"25C","High",7
"C21H30O13","25C_7",1,"25C","High",7
"C21H30O13","25C_8",1,"25C","Low",8
"C21H30O13","45C_1",1,"45C","High",8
"C21H30O13","45C_2",1,"45C","Low",8
"C21H30O13","45C_3",1,"45C","Low",8
"C21H30O13","45C_4",1,"45C","High",8
"C21H30O13","45C_5",1,"45C","Low",8
"C21H30O13","45C_6",1,"45C","High",8
"C21H30O13","45C_7",1,"45C","High",8
"C21H30O13","45C_8",1,"45C","Low",8
"C27H26O11","15C_1",1,"15C","High",4
"C27H26O11","15C_2",1,"15C","Low",4
"C27H26O11","15C_3",1,"15C","Low",4
"C27H26O11","15C_4",1,"15C","High",4
"C27H26O11","15C_5",1,"15C","Low",4
"C27H26O11","15C_6",1,"15C","High",4
"C27H26O11","15C_7",1,"15C","High",4
"C27H26O11","15C_8",1,"15C","Low",4
"C27H26O11","25C_1",1,"25C","High",4
"C27H26O11","25C_2",1,"25C","Low",4
"C27H26O11","25C_3",1,"25C","Low",4
"C27H26O11","25C_4",1,"25C","High",4
"C27H26O11","25C_5",1,"25C","Low",4
"C27H26O11","25C_6",1,"25C","High",4
"C27H26O11","25C_7",1,"25C","High",4
"C27H26O11","25C_8",1,"25C","Low",4
"C27H26O11","45C_1",1,"45C","High",4
"C27H26O11","45C_2",1,"45C","Low",4
"C27H26O11","45C_3",1,"45C","Low",4
"C27H26O11","45C_4",1,"45C","High",4
"C27H26O11","45C_5",1,"45C","Low",4
"C27H26O11","45C_6",1,"45C","High",4
"C27H26O11","45C_7",1,"45C","High",4
"C27H26O11","45C_8",1,"45C","Low",4
"C25H30O10","15C_1",1,"15C","High",8
"C25H30O10","15C_2",1,"15C","Low",8
"C25H30O10","15C_3",1,"15C","Low",8
"C25H30O10","15C_4",1,"15C","High",8
"C25H30O10","15C_5",1,"15C","Low",8
"C25H30O10","15C_6",1,"15C","High",8
"C25H30O10","15C_7",1,"15C","High",8
"C25H30O10","15C_8",1,"15C","Low",8
"C25H30O10","25C_1",1,"25C","High",8
"C25H30O10","25C_3",1,"25C","Low",7
"C25H30O10","25C_4",1,"25C","High",8
"C25H30O10","25C_5",1,"25C","Low",7
"C25H30O10","25C_6",1,"25C","High",8
"C25H30O10","25C_7",1,"25C","High",8
"C25H30O10","25C_8",1,"25C","Low",7
"C25H30O10","45C_2",1,"45C","Low",8
"C25H30O10","45C_3",1,"45C","Low",8
"C25H30O10","45C_4",1,"45C","High",6
"C25H30O10","45C_5",1,"45C","Low",8
"C25H30O10","45C_6",1,"45C","High",6
"C25H30O10","45C_8",1,"45C","Low",8
"C24H30O13","15C_1",1,"15C","High",7
"C24H30O13","15C_2",1,"15C","Low",8
"C24H30O13","15C_3",1,"15C","Low",8
"C24H30O13","15C_4",1,"15C","High",7
"C24H30O13","15C_5",1,"15C","Low",8
"C24H30O13","15C_6",1,"15C","High",7
"C24H30O13","15C_7",1,"15C","High",7
"C24H30O13","15C_8",1,"15C","Low",8
"C24H30O13","25C_1",1,"25C","High",8
"C24H30O13","25C_2",1,"25C","Low",7
"C24H30O13","25C_3",1,"25C","Low",7
"C24H30O13","25C_4",1,"25C","High",8
"C24H30O13","25C_5",1,"25C","Low",7
"C24H30O13","25C_6",1,"25C","High",8
"C24H30O13","25C_7",1,"25C","High",8
"C24H30O13","25C_8",1,"25C","Low",7
"C24H30O13","45C_1",1,"45C","High",6
"C24H30O13","45C_2",1,"45C","Low",8
"C24H30O13","45C_3",1,"45C","Low",8
"C24H30O13","45C_4",1,"45C","High",6
"C24H30O13","45C_5",1,"45C","Low",8
"C24H30O13","45C_6",1,"45C","High",6
"C24H30O13","45C_7",1,"45C","High",6
"C24H30O13","45C_8",1,"45C","Low",8
"C22H34O12","15C_1",1,"15C","High",8
"C22H34O12","15C_2",1,"15C","Low",8
"C22H34O12","15C_3",1,"15C","Low",8
"C22H34O12","15C_4",1,"15C","High",8
"C22H34O12","15C_5",1,"15C","Low",8
"C22H34O12","15C_6",1,"15C","High",8
"C22H34O12","15C_7",1,"15C","High",8
"C22H34O12","15C_8",1,"15C","Low",8
"C22H34O12","25C_1",1,"25C","High",8
"C22H34O12","25C_2",1,"25C","Low",7
"C22H34O12","25C_3",1,"25C","Low",7
"C22H34O12","25C_4",1,"25C","High",8
"C22H34O12","25C_6",1,"25C","High",8
"C22H34O12","25C_7",1,"25C","High",8
"C22H34O12","25C_8",1,"25C","Low",7
"C22H34O12","45C_1",1,"45C","High",8
"C22H34O12","45C_2",1,"45C","Low",8
"C22H34O12","45C_3",1,"45C","Low",8
"C22H34O12","45C_4",1,"45C","High",8
"C22H34O12","45C_5",1,"45C","Low",8
"C22H34O12","45C_6",1,"45C","High",8
"C22H34O12","45C_7",1,"45C","High",8
"C22H34O12","45C_8",1,"45C","Low",8
"C28H30O10","15C_2",1,"15C","Low",5
"C28H30O10","15C_3",1,"15C","Low",5
"C28H30O10","15C_4",1,"15C","High",3
"C28H30O10","15C_5",1,"15C","Low",5
"C28H30O10","15C_6",1,"15C","High",3
"C28H30O10","15C_7",1,"15C","High",3
"C28H30O10","15C_8",1,"15C","Low",5
"C28H30O10","25C_1",1,"25C","High",4
"C28H30O10","25C_2",1,"25C","Low",6
"C28H30O10","25C_3",1,"25C","Low",6
"C28H30O10","25C_4",1,"25C","High",4
"C28H30O10","25C_5",1,"25C","Low",6
"C28H30O10","25C_6",1,"25C","High",4
"C28H30O10","25C_7",1,"25C","High",4
"C28H30O10","25C_8",1,"25C","Low",6
"C28H30O10","45C_1",1,"45C","High",4
"C28H30O10","45C_2",1,"45C","Low",4
"C28H30O10","45C_3",1,"45C","Low",4
"C28H30O10","45C_4",1,"45C","High",4
"C28H30O10","45C_5",1,"45C","Low",4
"C28H30O10","45C_6",1,"45C","High",4
"C28H30O10","45C_7",1,"45C","High",4
"C28H30O10","45C_8",1,"45C","Low",4
"C21H34O15","15C_2",1,"15C","Low",3
"C21H34O15","15C_5",1,"15C","Low",3
"C21H34O15","15C_8",1,"15C","Low",3
"C21H34O15","25C_4",1,"25C","High",3
"C21H34O15","25C_6",1,"25C","High",3
"C21H34O15","25C_7",1,"25C","High",3
"C26H34O9","15C_1",1,"15C","High",8
"C26H34O9","15C_2",1,"15C","Low",8
"C26H34O9","15C_3",1,"15C","Low",8
"C26H34O9","15C_4",1,"15C","High",8
"C26H34O9","15C_5",1,"15C","Low",8
"C26H34O9","15C_6",1,"15C","High",8
"C26H34O9","15C_7",1,"15C","High",8
"C26H34O9","15C_8",1,"15C","Low",8
"C26H34O9","25C_1",1,"25C","High",8
"C26H34O9","25C_2",1,"25C","Low",8
"C26H34O9","25C_3",1,"25C","Low",8
"C26H34O9","25C_4",1,"25C","High",8
"C26H34O9","25C_5",1,"25C","Low",8
"C26H34O9","25C_6",1,"25C","High",8
"C26H34O9","25C_7",1,"25C","High",8
"C26H34O9","25C_8",1,"25C","Low",8
"C26H34O9","45C_1",1,"45C","High",8
"C26H34O9","45C_2",1,"45C","Low",8
"C26H34O9","45C_3",1,"45C","Low",8
"C26H34O9","45C_4",1,"45C","High",8
"C26H34O9","45C_5",1,"45C","Low",8
"C26H34O9","45C_6",1,"45C","High",8
"C26H34O9","45C_7",1,"45C","High",8
"C26H34O9","45C_8",1,"45C","Low",8
"C25H34O12","15C_1",1,"15C","High",7
"C25H34O12","15C_2",1,"15C","Low",8
"C25H34O12","15C_3",1,"15C","Low",8
"C25H34O12","15C_4",1,"15C","High",7
"C25H34O12","15C_5",1,"15C","Low",8
"C25H34O12","15C_6",1,"15C","High",7
"C25H34O12","15C_7",1,"15C","High",7
"C25H34O12","15C_8",1,"15C","Low",8
"C25H34O12","25C_1",1,"25C","High",7
"C25H34O12","25C_2",1,"25C","Low",8
"C25H34O12","25C_3",1,"25C","Low",8
"C25H34O12","25C_4",1,"25C","High",7
"C25H34O12","25C_5",1,"25C","Low",8
"C25H34O12","25C_6",1,"25C","High",7
"C25H34O12","25C_7",1,"25C","High",7
"C25H34O12","25C_8",1,"25C","Low",8
"C25H34O12","45C_1",1,"45C","High",6
"C25H34O12","45C_2",1,"45C","Low",8
"C25H34O12","45C_3",1,"45C","Low",8
"C25H34O12","45C_4",1,"45C","High",6
"C25H34O12","45C_5",1,"45C","Low",8
"C25H34O12","45C_6",1,"45C","High",6
"C25H34O12","45C_7",1,"45C","High",6
"C25H34O12","45C_8",1,"45C","Low",8
"C23H38O11","15C_1",1,"15C","High",8
"C23H38O11","15C_2",1,"15C","Low",8
"C23H38O11","15C_3",1,"15C","Low",8
"C23H38O11","15C_4",1,"15C","High",8
"C23H38O11","15C_5",1,"15C","Low",8
"C23H38O11","15C_6",1,"15C","High",8
"C23H38O11","15C_7",1,"15C","High",8
"C23H38O11","15C_8",1,"15C","Low",8
"C23H38O11","25C_1",1,"25C","High",8
"C23H38O11","25C_2",1,"25C","Low",8
"C23H38O11","25C_3",1,"25C","Low",8
"C23H38O11","25C_4",1,"25C","High",8
"C23H38O11","25C_5",1,"25C","Low",8
"C23H38O11","25C_6",1,"25C","High",8
"C23H38O11","25C_7",1,"25C","High",8
"C23H38O11","25C_8",1,"25C","Low",8
"C23H38O11","45C_1",1,"45C","High",8
"C23H38O11","45C_2",1,"45C","Low",8
"C23H38O11","45C_3",1,"45C","Low",8
"C23H38O11","45C_4",1,"45C","High",8
"C23H38O11","45C_5",1,"45C","Low",8
"C23H38O11","45C_6",1,"45C","High",8
"C23H38O11","45C_7",1,"45C","High",8
"C23H38O11","45C_8",1,"45C","Low",8
"C29H34O9","45C_1",1,"45C","High",3
"C29H34O9","45C_2",1,"45C","Low",5
"C29H34O9","45C_3",1,"45C","Low",5
"C29H34O9","45C_4",1,"45C","High",3
"C29H34O9","45C_5",1,"45C","Low",5
"C22H38O14","15C_1",1,"15C","High",8
"C22H38O14","15C_2",1,"15C","Low",8
"C22H38O14","15C_3",1,"15C","Low",8
"C22H38O14","15C_4",1,"15C","High",8
"C22H38O14","15C_5",1,"15C","Low",8
"C22H38O14","15C_6",1,"15C","High",8
"C22H38O14","15C_7",1,"15C","High",8
"C22H38O14","15C_8",1,"15C","Low",8
"C22H38O14","25C_1",1,"25C","High",8
"C22H38O14","25C_2",1,"25C","Low",7
"C22H38O14","25C_3",1,"25C","Low",7
"C22H38O14","25C_4",1,"25C","High",8
"C22H38O14","25C_5",1,"25C","Low",7
"C22H38O14","25C_6",1,"25C","High",8
"C22H38O14","25C_7",1,"25C","High",8
"C22H38O14","25C_8",1,"25C","Low",7
"C22H38O14","45C_1",1,"45C","High",8
"C22H38O14","45C_2",1,"45C","Low",8
"C22H38O14","45C_3",1,"45C","Low",8
"C22H38O14","45C_4",1,"45C","High",8
"C22H38O14","45C_5",1,"45C","Low",8
"C22H38O14","45C_6",1,"45C","High",8
"C22H38O14","45C_7",1,"45C","High",8
"C22H38O14","45C_8",1,"45C","Low",8
"C27H38O8","15C_2",1,"15C","Low",8
"C27H38O8","15C_3",1,"15C","Low",8
"C27H38O8","15C_4",1,"15C","High",6
"C27H38O8","15C_5",1,"15C","Low",8
"C27H38O8","15C_7",1,"15C","High",6
"C27H38O8","15C_8",1,"15C","Low",8
"C27H38O8","25C_2",1,"25C","Low",8
"C27H38O8","25C_3",1,"25C","Low",8
"C27H38O8","25C_4",1,"25C","High",6
"C27H38O8","25C_5",1,"25C","Low",8
"C27H38O8","25C_7",1,"25C","High",6
"C27H38O8","25C_8",1,"25C","Low",8
"C27H38O8","45C_1",1,"45C","High",6
"C27H38O8","45C_3",1,"45C","Low",6
"C27H38O8","45C_4",1,"45C","High",6
"C27H38O8","45C_5",1,"45C","Low",6
"C26H38O11","15C_1",1,"15C","High",8
"C26H38O11","15C_2",1,"15C","Low",8
"C26H38O11","15C_3",1,"15C","Low",8
"C26H38O11","15C_4",1,"15C","High",8
"C26H38O11","15C_5",1,"15C","Low",8
"C26H38O11","15C_6",1,"15C","High",8
"C26H38O11","15C_7",1,"15C","High",8
"C26H38O11","15C_8",1,"15C","Low",8
"C26H38O11","25C_1",1,"25C","High",8
"C26H38O11","25C_2",1,"25C","Low",8
"C26H38O11","25C_3",1,"25C","Low",8
"C26H38O11","25C_4",1,"25C","High",8
"C26H38O11","25C_5",1,"25C","Low",8
"C26H38O11","25C_6",1,"25C","High",8
"C26H38O11","25C_7",1,"25C","High",8
"C26H38O11","25C_8",1,"25C","Low",8
"C26H38O11","45C_1",1,"45C","High",8
"C26H38O11","45C_2",1,"45C","Low",8
"C26H38O11","45C_3",1,"45C","Low",8
"C26H38O11","45C_4",1,"45C","High",8
"C26H38O11","45C_5",1,"45C","Low",8
"C26H38O11","45C_6",1,"45C","High",8
"C26H38O11","45C_7",1,"45C","High",8
"C26H38O11","45C_8",1,"45C","Low",8
"C24H42O10","15C_1",1,"15C","High",8
"C24H42O10","15C_2",1,"15C","Low",8
"C24H42O10","15C_3",1,"15C","Low",8
"C24H42O10","15C_4",1,"15C","High",8
"C24H42O10","15C_5",1,"15C","Low",8
"C24H42O10","15C_6",1,"15C","High",8
"C24H42O10","15C_7",1,"15C","High",8
"C24H42O10","15C_8",1,"15C","Low",8
"C24H42O10","25C_1",1,"25C","High",8
"C24H42O10","25C_2",1,"25C","Low",8
"C24H42O10","25C_3",1,"25C","Low",8
"C24H42O10","25C_4",1,"25C","High",8
"C24H42O10","25C_5",1,"25C","Low",8
"C24H42O10","25C_6",1,"25C","High",8
"C24H42O10","25C_7",1,"25C","High",8
"C24H42O10","25C_8",1,"25C","Low",8
"C24H42O10","45C_1",1,"45C","High",8
"C24H42O10","45C_2",1,"45C","Low",8
"C24H42O10","45C_3",1,"45C","Low",8
"C24H42O10","45C_4",1,"45C","High",8
"C24H42O10","45C_5",1,"45C","Low",8
"C24H42O10","45C_6",1,"45C","High",8
"C24H42O10","45C_7",1,"45C","High",8
"C24H42O10","45C_8",1,"45C","Low",8
"C27H42O10","15C_1",1,"15C","High",8
"C27H42O10","15C_2",1,"15C","Low",8
"C27H42O10","15C_3",1,"15C","Low",8
"C27H42O10","15C_4",1,"15C","High",8
"C27H42O10","15C_5",1,"15C","Low",8
"C27H42O10","15C_6",1,"15C","High",8
"C27H42O10","15C_7",1,"15C","High",8
"C27H42O10","15C_8",1,"15C","Low",8
"C27H42O10","25C_1",1,"25C","High",8
"C27H42O10","25C_2",1,"25C","Low",8
"C27H42O10","25C_3",1,"25C","Low",8
"C27H42O10","25C_4",1,"25C","High",8
"C27H42O10","25C_5",1,"25C","Low",8
"C27H42O10","25C_6",1,"25C","High",8
"C27H42O10","25C_7",1,"25C","High",8
"C27H42O10","25C_8",1,"25C","Low",8
